Entity,Sentiment
salahudeen province,-2.13625
rt valentinbeaumon,-2.13725
abotu,-2.1385
john,-2.141666666666667
dralnefisi,-2.1435
breakingofficials,-2.146625
chlorine gas,-2.1470000000000002
jamaah jnahrar al sham,-2.1470000000000002
ajnad homsahl sunna,-2.1470000000000002
🔻🔻🔻pliz,-2.1470000000000002
ikhwan al-mushrikeen,-2.1470000000000002
jisr al-shughour,-2.1470000000000002
advance (blue,-2.1470000000000002
confrims,-2.1470000000000002
minnigh offensive,-2.1470000000000002
rt breaking3zero,-2.1470000000000002
naqous offensive full video,-2.1470000000000002
khirbet,-2.1470000000000002
the letter of defeat,-2.1470000000000002
kinsabba,-2.1470000000000002
al zahragroups,-2.1470000000000002
east homs,-2.1470000000000002
rt eljarh,-2.1470000000000002
giant germany n,-2.1470000000000002
artillery units,-2.1470000000000002
them4,-2.1470000000000002
manhaji  al-ghulat,-2.1470000000000002
symap saa,-2.1470000000000002
duhok,-2.1470000000000002
nenwegzwa_boxes,-2.1470000000000002
sch bmbs😭,-2.1470000000000002
"reality:""we",-2.148
hezbollah criminals,-2.1484499999999995
14-18,-2.149
netre jan/ei,-2.149
assist peshmerga offensive,-2.14925
isis positions with artillery in makhmour,-2.14925
dabiqaleppo,-2.151333333333333
orthodox catholic,-2.1514722222222225
rt rt_america,-2.1516944444444444
geelani sahab,-2.1530277777777775
sermens,-2.1530277777777775
humvee,-2.155049145299145
rt mazenfreesyria,-2.156
rabb,-2.157222222222222
yousefnat aejkhalil,-2.162888888888889
hdp,-2.167325
kufr bi-taghut,-2.167625
khanasir - oryxspioenkop llamameishmaelhttps:/,-2.17625
mosque heavy destr,-2.17625
hasakah syria twitterkurds,-2.177861111111111
the arabsthe council of pakistan,-2.17975
rt rabih,-2.18025
nusra/ ahrar,-2.1820000000000004
lower shabelle,-2.183
the usa/europe/un,-2.183472222222222
hihihi,-2.185
radiyallahu anhu,-2.18725
guidedsalafi generalization,-2.18725
himsmallcoffinsareheaviest,-2.18925
"kill them wherever you find them""f m",-2.1901111111111113
paris hayat,-2.1901111111111113
muslimsalbum  ,-2.19175
the jn aq,-2.19175
wilayatdijlah photo report,-2.19175
⤵️,-2.19175
"show their back ""||all",-2.19175
adnan al -kalb show,-2.19175
guyexpert,-2.19175
proofhe,-2.19175
shif toulan delk,-2.19175
nassir el-tawheed,-2.19175
weabo the,-2.19175
lake?mapkafi laith,-2.19175
divaknevil,-2.19225
ziryar vesani,-2.19225
al junoob,-2.19225
arab-muslim,-2.19225
ahmed al-mohammad,-2.1925
poland,-2.19425
vegicles,-2.1977499999999996
alfa,-2.198722222222222
pesh,-2.1990555555555558
zong legn tmem,-2.202
hussein hamdani,-2.206
ar rutbah,-2.2098333333333335
hamas propaganda video,-2.2104999999999997
west algeria,-2.2106666666666666
albowghanm,-2.21325
headcam footage,-2.214875
sayeda,-2.2161666666666666
at least 127,-2.2170916666666667
alasad1424 mousaalomar,-2.21725
jasjeet,-2.21725
86,-2.22275
aamaq confrims,-2.2239999999999998
harasta nov11/2011 syria,-2.227
sufi mushrik,-2.227
the al hurairah bridge,-2.227
the shia channel,-2.227
ppl martyred,-2.227
urgent | salahaldin|,-2.227
el ahd,-2.227
rapper abu talha al almani,-2.227
catholic church,-2.2327500000000002
management of savagery,-2.2331250000000002
the coming years,-2.234
spring,-2.23475
meekness,-2.23475
fear and self-censorship,-2.23475
whosupport shariah,-2.23475
codeaud,-2.23475
oxford street,-2.23475
arrogant,-2.23475
kurdistanfreedomfalcons,-2.23475
explosive vest's,-2.23475
al hader(aleppo,-2.23475
hurriya,-2.23475
unknown hacker installed a secret backdoor on facebook server to steal accounts password  https,-2.23475
rt aboudjaffar,-2.2355
merdsoppppp,-2.239027777777778
rt alexand55218041,-2.2407222222222223
3:18,-2.2407222222222223
alqassam mujahid martyred,-2.244625
the u.s. denies fighting,-2.24525
ali mohammad beqaaey,-2.245375
kaspiysk,-2.2456666666666667
kufr of jews,-2.2474999999999996
12.5,-2.2483333333333335
jn statement,-2.25075
the war of idea's,-2.2579305555555553
400 dollars,-2.2582500000000003
7,-2.2649166666666667
65,-2.26887962962963
alshabaabthey,-2.26975
85,-2.27155
401,-2.2724
isis suicide commando,-2.2735
jinn,-2.27575
farzad honarjoo,-2.2765000000000004
beveren and abrini,-2.2765000000000004
wilayathalab photos feature the repelling of a failed breaking attempt,-2.2765000000000004
shuhada` affairs department,-2.2765000000000004
wilayatalfurat repelling,-2.2765000000000004
💔wewillneverforget neverforgive,-2.2765000000000004
hama prison,-2.2765000000000004
salmanhashimi bryan,-2.2765000000000004
several rebel groups,-2.2765000000000004
jamal ma'arouf,-2.2765000000000004
billroggio,-2.2765000000000004
frenchman,-2.2765000000000004
shaykh hamza yusuf,-2.2765000000000004
abu waheeb quizz,-2.2765000000000004
hama central prison,-2.2765000000000004
hizbulat,-2.286277777777778
laachraoui,-2.2865
rt mmoazh1,-2.29125
mroe,-2.293125
nearly 3 dozen,-2.2955
imranhosein this scholar,-2.2955
rt rasalghul321: long,-2.2955
tengpora,-2.2955
thevoicekashmir,-2.2955
dieinyourrage baqiyah,-2.2955
900 ruaf,-2.2955
nearly 10km,-2.2956183127572016
bayah al shabab,-2.30125
3diyah1000,-2.3020277777777776
dayniile attack,-2.3020277777777776
yurkud,-2.3020277777777776
southhall,-2.304
maisaraghereeb  the haqq,-2.3065
zuhair47,-2.309833333333333
aylan kurdivia,-2.309833333333333
town,-2.31675
annual,-2.31675
damascusnorth aleppo,-2.31675
rt lizsly,-2.31675
urmilla matodkar,-2.31675
ya ahl ul,-2.31675
social engineering,-2.31675
homsdaraaal-marj,-2.31675
gazaduring,-2.31725
ayyash  weapon,-2.3179166666666666
bruges,-2.318166666666667
shaar binyamin,-2.3225
atme,-2.3245
fatwa of betrayal - a stain of shame,-2.327
nusaybin turkey,-2.327
forehead,-2.327
sultan murad division,-2.3285
rt aaschapiro,-2.3343333333333334
north aleppo offensive,-2.335166666666667
al-shabab attack,-2.3377499999999998
amiriyah fallujah,-2.3385833333333332
amichaistein1,-2.34
germany media:,-2.34
usa claimس,-2.3400694444444445
meteorolgic,-2.35
jpost,-2.35
vanuatu,-2.35
islamicstate dabiq magazine:“paris,-2.35
child?hypocricy,-2.3514999999999997
uzbek jihadists fights,-2.35575
the mobile guard,-2.35575
ole johangrimsgaard-ofstad,-2.35575
army and militias in southern,-2.35575
grtvnews,-2.35575
leasson learned&gt,-2.3569444444444443
rt eyesonconflict,-2.3575
nussrah nussrah,-2.3575
the wicked plan : us/west/russia,-2.361361111111111
sina'aa district,-2.3615
iowa,-2.361597222222222
drmakq,-2.364
najim laachraoui,-2.3644999999999996
charles keating iv,-2.3667499999999997
farism1985 kasimf,-2.36825
clear kufr,-2.375
bayelsa nigeria,-2.3751249999999997
rt afpmexico,-2.3765
acapulco,-2.3765
64,-2.37928125
"2,741",-2.3855
the awakening of munshan,-2.3882777777777777
unexploaded,-2.3935
chinese factory,-2.3935
50hafalihktalwd,-2.3935
0,-2.3935
chemistry,-2.3935
riba/ursery,-2.3935
rounds+artillery,-2.3935
sheikh omar el banna,-2.3935
vankaas rob,-2.3935
rt nussaibah,-2.3935
kafr takharim,-2.3938888888888887
diyala suicide attack,-2.394
popular shiite militant group,-2.394
rt levantinegroup,-2.39475
sahem dam,-2.39475
iran revolutionary guard,-2.3950625
innocent kenyans,-2.39775
garissa university attack,-2.39775
cathynewman,-2.3980277777777776
the minnigh offensive by islamic state,-2.399
mag,-2.4005
last moments,-2.401375
abdul-rahman,-2.4058333333333333
jan 2016:45,-2.4065
53,-2.406736111111111
sausan_gh,-2.4125
ansar al sharia media,-2.4169722222222223
imām ibn al-qayyim,-2.419
harford county,-2.4210000000000003
more than 10 million,-2.427375
sha'ban al-oujeh,-2.4285
pro-isis group hacks michigan church’s website,-2.42925
"schools, hospitals",-2.42925
khaled fadlallah,-2.42925
july,-2.42925
womenread,-2.42925
"az-zarqawi""translated",-2.42975
"3,000+ tonnes",-2.42975
rt nadiar_ly,-2.43125
suicide carbomb,-2.43125
hadatin,-2.43125
bajwa47online alshababkills4bayah 5,-2.434
al-hashd al-sha'bi,-2.434166666666667
e. homs :,-2.4364999999999997
"july 22, 2015",-2.4375
isf soldiers,-2.4375500000000003
honor?the,-2.4416666666666664
abdullah ar-rayna,-2.44225
i̇zmir,-2.44225
hammamanbarthe,-2.4427499999999998
homs zahra,-2.4427499999999998
k,-2.4427499999999998
skopje,-2.4438333333333335
hawl,-2.444361111111111
hasakahsyria,-2.44575
palmyra - raqqa,-2.446375
usa/europe,-2.448819444444444
da,-2.4521249999999997
tues,-2.454
as-siddiq,-2.4545
ttp,-2.456583333333333
sh rawi al ariki,-2.4612499999999997
aden;khateeb,-2.4612499999999997
"bas...khawarij!""they",-2.4619999999999997
rt inglesi,-2.4627499999999998
imtiyazazhar aasiyehandrabi,-2.4627499999999998
ledng 2wds,-2.4627499999999998
nusra leaders,-2.4627499999999998
kmr,-2.4627499999999998
aztec,-2.4627499999999998
rāfidai army assault,-2.46475
assault rifles,-2.46475
nw,-2.46475
rt ionacraig,-2.46475
ain al-arous,-2.46475
iraqi army assault north- west,-2.46475
amaq 2,-2.46475
minusma,-2.46475
timbuktu,-2.46475
hezbulshaytain,-2.465
chtaura,-2.465
terrorists,-2.4652777777777777
a year and no year,-2.4705
balas zainab,-2.4705
mahib nahi obeidi,-2.47525
jereche,-2.4764999999999997
fighting the regime in qamishlo,-2.4764999999999997
mohammed hijazi - from,-2.4764999999999997
south lebanon,-2.4764999999999997
photographs of its charity work in tigris,-2.477
iraqislamicstate brutal terror group,-2.477
4817,-2.4825
500k,-2.4825
ypg.north,-2.4825
mojtaba,-2.4825
ali fawzi,-2.4825
the iranian 65th airborne brigade,-2.4825
🎊,-2.4825
abu omar mandi,-2.4825
uhud war,-2.4893888888888887
reef latakia,-2.4893888888888887
extremist usa,-2.490263888888889
sister fathiya amin,-2.4907222222222223
daoud muradkhani,-2.491
rahman bahrami,-2.491
badi abdel saada,-2.491
central region brigade,-2.491
ahmed hadi,-2.491
the abbas martial band,-2.491
melbourne,-2.491
elite hezbollah troops reportedly,-2.491
breakingnews iran|ian media,-2.491
aleksandr prohorenko,-2.491
north thunder,-2.4985
january 1995,-2.4985
rt wszewko,-2.4985
9797097098,-2.4985
aleppovideo,-2.4985
the mediterranean sea,-2.4985
rt mustafabuzir,-2.4985
gaza war,-2.4985
rt deirezzor24: deirezzor24albukamalisis,-2.4985
ussr,-2.4985
ranger,-2.4985
looooooooowoowoowoowoowol on:-,-2.4985
amude,-2.4985
flames of war,-2.4985
al-q,-2.4985
war with,-2.4985
verdun,-2.4985
1993-11995,-2.4985
atjehcyber .....,-2.4985
abu anas al-muhajir amir,-2.4985
1979-1989,-2.4985
gaza war archive,-2.4985
albukamal city,-2.4985
iraqi army compromised,-2.4985
isis spoils of war,-2.4985
rt bintblack,-2.4985
katiba ansar shariah,-2.4985
dmitry medvedev,-2.4985
alawite civilians,-2.499388888888889
"the april 8, 2016 dealine",-2.50075
the dajjal ummah,-2.50075
hobber,-2.5015
amiryat,-2.504
anzac day,-2.511
sulaiman mohammad ali,-2.5133333333333336
rt alghadalarabi,-2.516
weissenberg7,-2.517027777777778
mogadishuby billroggio,-2.517027777777778
rt free_media_hub,-2.5218749999999996
mohamed abrini,-2.5220694444444445
shaddadithey,-2.5254930555555557
chaman  ,-2.5276388888888888
rt pritt,-2.5280833333333335
rt twdwln,-2.5280833333333335
fallujah13 murtadeen,-2.5280833333333335
manhaj wld,-2.52825
rt murphy7087,-2.5295
iraqhashd,-2.5304166666666665
abu fas,-2.531
honeypots,-2.531
al dumeir,-2.5315
assad nusayri,-2.5315
west bank & gt;a,-2.5315
bacha khan university,-2.5382777777777776
qom,-2.5384375
jabi lake park,-2.544944444444444
dündar,-2.5460000000000003
pro-palestine,-2.5493333333333332
ultra usa hater abu azraeel,-2.55375
ex-u.s. serviceman,-2.55375
tairod pugh,-2.55375
mediterranean,-2.5542499999999997
qardaha,-2.55425
army hq,-2.55625
charlottenburg berlin germany,-2.55625
raqqa outskirtshttps,-2.55625
abu zubayr battali,-2.55625
tiwetha area,-2.55625
muzzin,-2.55625
yasser fayez,-2.55625
updf,-2.55625
saa regt,-2.55625
douentza,-2.55625
seventh,-2.55625
administration,-2.55625
"""serok apo""",-2.56225
busyro muqoddas,-2.56225
operationlindanchi,-2.56225
incestdeir,-2.56525
abdel -hadi ibrahim,-2.565375
the jordanian hospital,-2.567625
university,-2.5677499999999998
gunter helsten,-2.568888888888889
shiia kadets,-2.5695
inconnect,-2.57075
pkk/ypg,-2.5739500000000004
nasr villages w makhmour,-2.574125
2003?were,-2.575
zakura massacre,-2.575625
sardar ali shamsi kia,-2.57675
san bernardino,-2.577
nasr abdel jalil ghadban,-2.5780833333333337
the seventh division of,-2.5780833333333337
thriyyan hill,-2.579
khawarij  khawarij,-2.579
rt urwatul_wuthqa,-2.5827500000000003
talbiseh  http,-2.583638888888889
breakingat least 11,-2.5862499999999997
zuba south,-2.5862499999999997
e.,-2.5862499999999997
a child,-2.5894166666666667
assad forces,-2.5899687499999997
punjab,-2.5905
anti terror,-2.590638888888889
hameed ibrahim khani,-2.590638888888889
t72 tank+ bmp,-2.592194444444444
71,-2.5992569444444444
basilan island,-2.6005
"quran, yunus-71",-2.601
🚧 opening,-2.601
is department of public services,-2.601
al-hud bridge,-2.601
🚜,-2.601
"the ""war on terror",-2.6011944444444444
backded new syrian army,-2.6014999999999997
the artillery battalion,-2.6014999999999997
mohamad masrur,-2.603625
mihrac,-2.6038194444444445
this inconnect child,-2.6075
alexander dwornikow,-2.609
"hawareen .""state",-2.610138888888889
technical institute northwest,-2.610138888888889
coalition,-2.6105166666666664
hawija southwest,-2.615
pentagon - afp,-2.616
shaddadi days ago,-2.616
hambarger,-2.6215
robert ford,-2.6215
pittsburgh,-2.63
7/03/2014.british,-2.63
schoolar,-2.63
palestinan ibrahim birdahi,-2.63
karmahdozens,-2.63
dhi qar,-2.6319444444444446
kanj khamis,-2.637583333333333
nour_samaha,-2.63875
syria interior ministry,-2.63875
saadoun street,-2.6410833333333334
ashley johnston,-2.6435
world war 2,-2.644
aqap security branc,-2.6470000000000002
north idlib~,-2.64925
kamoonah,-2.64925
nasir ghadban,-2.656083333333333
shia terrorist militias,-2.65625
baruch goldstein,-2.65625
jabal altar-palmyra,-2.6565
abu izraeel released,-2.6565
sohaib emad,-2.6594444444444445
rt freeegyptpress,-2.6594444444444445
mohsen ghajarian,-2.6623125
widad akrawi,-2.6625
rahim hassan al -helji,-2.6638888888888888
dreham,-2.6638888888888888
ayn al baidha,-2.669
"why?,bqz",-2.669
alqassam repelled,-2.669
east gaza,-2.669
adulterers,-2.669
central somalia,-2.669
sniped,-2.6693944444444444
yarmouk mujahideen,-2.671125
nasr,-2.67525
thx,-2.676
47,-2.676
stavropol,-2.67625
ibrahim el-bakraoui,-2.67625
fsa troops,-2.67625
rt jasminechic1,-2.67625
autretates brussels,-2.67625
rt infosfrancaises,-2.67625
"america""both",-2.677944444444444
62,-2.6781249999999996
rt trendingwnews,-2.6795
sadirak,-2.680625
rt abusiqr,-2.68125
pzfahad,-2.68125
staatsnieuws akhi,-2.683694444444445
ivan the terrible,-2.69175
istanbulmalcolmite,-2.69175
arab springs,-2.69175
reda kric,-2.69175
yusuf_69812335 hamidhadeed,-2.69175
imam qolsharif,-2.69175
dhjxjdjsjshxhx,-2.69175
mouradteyeb,-2.69175
the first three months of 2016,-2.69175
tataouine,-2.69175
starwhite69,-2.69175
tunisia - saifeddine raies,-2.69175
idolism,-2.6927499999999998
kohli manhoos,-2.702
musa abu marzouk,-2.702
the almohads 2,-2.704
more than,-2.7132094017094013
mullahfazlullah,-2.715
21 dec,-2.715
walid rasheed,-2.715
haditha baiji route,-2.719444444444444
bair-abbad,-2.7255
amar nuri,-2.726375
rt hjr_jhhd_17,-2.727
ten percent,-2.727
nemmouche htt,-2.727
jewish museum,-2.727
baghdadi lanathullah,-2.7326944444444443
siddique,-2.73475
amaqagency iraqi forces tank,-2.73475
easterndimashq regime,-2.73475
iraqisecurity,-2.73475
isisamaqnewsagencycoalition,-2.73475
breakingan us-made iraqi army abrams,-2.73475
bmp + t72,-2.73475
victory4tawheed,-2.73475
civillain bridges,-2.73475
dua asad,-2.73475
jn amir,-2.73475
the electrical stationhttps,-2.73475
the ancient city,-2.73475
dubnation mufc,-2.73475
woahvideo,-2.73475
destroyed iraqi army,-2.73475
abu hussein britani,-2.73475
huge3 turkish army tanks destroyed,-2.73475
mt. fadiliyyah,-2.73475
next day,-2.73475
isis kornet,-2.73475
the ittihad priv,-2.73475
the sarmada refugee camp,-2.73475
ar-ramādī,-2.73475
turkish territory,-2.73475
atgm missle,-2.73475
badr and harakat,-2.73475
al-'afash,-2.73475
alqassam suicide bomber,-2.7352962962962963
har brachah,-2.75075
saa assault on arak,-2.75475
northwaziristan,-2.760375
the afghanistan army,-2.7625
n hit,-2.762833333333333
vadim tomakov,-2.76375
ras baalbek,-2.7710833333333333
the muslim brotherhood of iraq,-2.7741249999999997
the paris outrage - a,-2.7765000000000004
t4,-2.7795
®the media office of wilayatsaynapresent audiostatement🔊 |we,-2.7805
shandokhah se,-2.7805
💔 hasbuna allaahu wa ni'mal wakil,-2.78525
al shadadi - terrorist,-2.7872500000000002
bakeryin mosul - terrorism,-2.7872500000000002
braaaaaaaalqaeda,-2.793
fsareally fsa,-2.793
jurayishi area north,-2.79975
ammon bundy,-2.80625
rt ajmurgent,-2.8125
west f samrra,-2.8125
woundedin,-2.8125
rt joo_gaza,-2.8137499999999998
wadi nu'man,-2.81675
health nut news,-2.81675
singapore,-2.81675
rt sayed_ridha: statement,-2.81675
'inside the army of terror,-2.81675
badr terror grp,-2.81675
linformator simnasr,-2.81675
david de rothschild,-2.81675
criminal iraqi army,-2.81675
rothschild bank,-2.81675
nl cabinet,-2.81675
lolll latif ullah mehsud,-2.81675
1bmp,-2.8170277777777777
incestanbar23,-2.8177499999999998
zobba,-2.820607142857143
salahuddin aleppowill,-2.829
2016innocent,-2.829
f humvees nd tank,-2.829
bashar hun,-2.8305
zayd,-2.8313194444444445
worldconflictne,-2.8334444444444444
faisal diop,-2.840625
week!huge450,-2.8495
unlawfull muslim,-2.8505
shabbiha syria,-2.85325
place today,-2.85575
yerevan,-2.85575
1873,-2.85575
educational institute,-2.85575
urgentshooter,-2.85575
mujahideen. &gt;&gt,-2.85575
rt bbcbreaking,-2.8605
birmingham,-2.8605
west midlands,-2.8605
louis f. cardin,-2.86625
rt chathamhouse,-2.8805
rafahhttps,-2.8815
t-72 tank,-2.8819166666666667
east alsafirah,-2.88875
187ah,-2.8935
hisham yahya al baik,-2.8935
wilayataljazirah 🚭🔥 hisbah office,-2.8935
ahmad jibril's,-2.8935
syriahezbollat,-2.8935
guided missiles,-2.8935
raqqalink,-2.8935
isa hamid al-alwani,-2.8935
alfudayl ibn,-2.8935
cracky,-2.901
abdulrahman al-zahrani,-2.903125
syrian observatory,-2.90625
al saud aqap,-2.9125
sheyukh,-2.9125
asa'ib ahl al-haq,-2.91925
palmyraphotos,-2.92225
halbal al -sharqi,-2.92975
cahrge,-2.92975
homs / video,-2.92975
olympic,-2.92975
arturo_plv,-2.92975
kornet atgm,-2.92975
kuffars mushrieen murtadeen,-2.92975
syria reef_al-shamal al-koufa 13,-2.92975
as-sukhna,-2.92975
olympic stadium,-2.92975
muslimrussia,-2.9375
syrian civil war  https://t,-2.94575
ibrahim al-hasan mosque,-2.9555
dor8am_dr,-2.965
athriya-raqqa,-2.9771666666666667
saddening 2,-2.98175
💨💨💨 fsa,-2.9985
christian militias in,-2.9985
bangladesh kurigram,-2.9985
cizre turkey,-2.9985
amaqagencyat least 10,-3.02325
abdel-fattah,-3.026375
q_qkmn nusra gang,-3.031
ohio,-3.0315
syria brutal,-3.06225
erratum,-3.06225
garybunt,-3.06225
geneva talks,-3.06225
corporationmoney for oligarchyno money,-3.06225
10yearsblockade,-3.06225
another five years,-3.06225
dayr al asafir se,-3.06225
gabrielelmurz,-3.06225
shuan tait,-3.06225
defusingstraight,-3.06975
centeral kirkuk,-3.0772500000000003
4 years last summer,-3.079
mirxank,-3.09225
laurence rossignol,-3.0945
isis vbieds,-3.10025
taha rifai,-3.103625
